"taxon_name","lng","lat","early_age","late_age","estimated_age","time_index","time_slice","col"
"Mammut_americanum",-85.619446,43.035557,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-82.71833,43.374168,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.868057,42.290279,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.261108,42.646389,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.241386,44.700279,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.943886,43.558887,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.09861,43.646667,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-86.388336,42.193611,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-86.23278,42.150555,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-86.290833,42.050278,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-86.543053,41.950279,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-86.485001,41.935555,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-86.465553,41.906666,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-86.387497,41.805279,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-86.445831,41.790833,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-86.581108,41.805832,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.907219,42.17889,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.874443,41.948891,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.912224,41.890835,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.922501,42.285831,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.513611,43.023335,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.786942,42.42889,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.865829,42.487499,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.04361,42.501945,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.671944,42.719166,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.926109,42.763058,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.528336,43.041668,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.823334,43.081944,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.508331,43.056389,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.508888,43.099998,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.484718,43.882221,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.560555,43.371666,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.65667,43.371666,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.776665,43.415558,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.835556,43.386391,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.410553,41.920277,0.126,0.0117,0.06885,5,0.01585,"#656599"
